"","OCCUPANCY_DATE","shelter_location_pair","capacity_actual_sum","capacity_funding_sum","occupied_sum","unoccupied_sum","unavailable_sum","occupancy_rate"
"5825",2024-07-13,"82 - 1163",160,148,160,0,-12,1
"5826",2024-07-14,"40 - 1320",207,207,207,0,0,1
"5827",2024-07-14,"40 - 1114",229,231,228,1,2,0.995633187772926
"5828",2024-07-14,"2 - 1066",47,40,47,0,-7,1
"5829",2024-07-14,"82 - 1163",164,148,163,1,-16,0.99390243902439
"5830",2024-07-15,"40 - 1320",207,207,207,0,0,1
"5831",2024-07-15,"40 - 1114",227,231,227,0,4,1
"5832",2024-07-15,"2 - 1066",47,40,47,0,-7,1
"5833",2024-07-15,"82 - 1163",161,148,161,0,-13,1
"5834",2024-07-16,"40 - 1320",207,207,207,0,0,1
"5835",2024-07-16,"40 - 1114",227,231,227,0,4,1
"5836",2024-07-16,"2 - 1066",47,40,47,0,-7,1
"5837",2024-07-16,"82 - 1163",162,148,161,1,-14,0.993827160493827
"5838",2024-07-17,"40 - 1320",207,207,207,0,0,1
"5839",2024-07-17,"40 - 1114",227,231,227,0,4,1
"5840",2024-07-17,"2 - 1066",47,40,47,0,-7,1
"5841",2024-07-17,"82 - 1163",162,148,162,0,-14,1
"5842",2024-07-18,"40 - 1320",207,207,207,0,0,1
"5843",2024-07-18,"40 - 1114",228,231,228,0,3,1
"5844",2024-07-18,"2 - 1066",47,40,47,0,-7,1
"5845",2024-07-18,"82 - 1163",163,148,163,0,-15,1
"5846",2024-07-19,"40 - 1320",207,207,207,0,0,1
"5847",2024-07-19,"40 - 1114",228,231,228,0,3,1
"5848",2024-07-19,"2 - 1066",47,40,47,0,-7,1
"5849",2024-07-19,"82 - 1163",163,148,163,0,-15,1
"5850",2024-07-20,"40 - 1320",207,207,207,0,0,1
"5851",2024-07-20,"40 - 1114",228,231,228,0,3,1
"5852",2024-07-20,"2 - 1066",47,40,47,0,-7,1
"5853",2024-07-20,"82 - 1163",162,148,162,0,-14,1
"5854",2024-07-21,"40 - 1320",207,207,207,0,0,1
"5855",2024-07-21,"40 - 1114",228,231,228,0,3,1
"5856",2024-07-21,"2 - 1066",47,40,47,0,-7,1
"5857",2024-07-21,"82 - 1163",161,148,161,0,-13,1
"5858",2024-07-22,"40 - 1320",207,207,207,0,0,1
"5859",2024-07-22,"40 - 1114",229,231,229,0,2,1
"5860",2024-07-22,"2 - 1066",47,40,47,0,-7,1
"5861",2024-07-22,"82 - 1163",161,148,161,0,-13,1
"5862",2024-07-23,"40 - 1320",207,207,207,0,0,1
"5863",2024-07-23,"40 - 1114",229,231,229,0,2,1
"5864",2024-07-23,"2 - 1066",47,40,47,0,-7,1
"5865",2024-07-23,"82 - 1163",162,148,162,0,-14,1
"5866",2024-07-24,"40 - 1320",207,207,207,0,0,1
"5867",2024-07-24,"40 - 1114",229,231,229,0,2,1
"5868",2024-07-24,"2 - 1066",47,40,47,0,-7,1
"5869",2024-07-24,"82 - 1163",163,148,162,1,-15,0.993865030674847
"5870",2024-07-25,"40 - 1320",207,207,207,0,0,1
"5871",2024-07-25,"40 - 1114",229,231,229,0,2,1
"5872",2024-07-25,"2 - 1066",46,40,46,0,-6,1
"5873",2024-07-25,"82 - 1163",163,148,162,1,-15,0.993865030674847
"5874",2024-07-26,"40 - 1320",207,207,205,2,0,0.990338164251208
"5875",2024-07-26,"40 - 1114",229,231,229,0,2,1
"5876",2024-07-26,"2 - 1066",46,40,46,0,-6,1
"5877",2024-07-26,"82 - 1163",172,148,172,0,-24,1
"5878",2024-07-27,"40 - 1320",206,207,206,0,1,1
"5879",2024-07-27,"40 - 1114",229,231,229,0,2,1
"5880",2024-07-27,"2 - 1066",46,40,46,0,-6,1
"5881",2024-07-27,"82 - 1163",172,148,172,0,-24,1
"5882",2024-07-28,"40 - 1320",206,207,206,0,1,1
"5883",2024-07-28,"40 - 1114",229,231,229,0,2,1
"5884",2024-07-28,"2 - 1066",46,40,46,0,-6,1
"5885",2024-07-28,"82 - 1163",170,134,170,0,-36,1
"5886",2024-07-29,"40 - 1320",207,207,207,0,0,1
"5887",2024-07-29,"40 - 1114",229,231,229,0,2,1
"5888",2024-07-29,"2 - 1066",45,40,45,0,-5,1
"5889",2024-07-29,"82 - 1163",171,148,171,0,-23,1
"5890",2024-07-30,"40 - 1320",207,207,207,0,0,1
"5891",2024-07-30,"40 - 1114",230,231,230,0,1,1
"5892",2024-07-30,"2 - 1066",45,40,45,0,-5,1
"5893",2024-07-30,"82 - 1163",171,148,171,0,-23,1
"5894",2024-07-31,"40 - 1320",207,207,207,0,0,1
"5895",2024-07-31,"40 - 1114",228,231,228,0,3,1
"5896",2024-07-31,"2 - 1066",45,40,45,0,-5,1
"5897",2024-07-31,"82 - 1163",171,148,171,0,-23,1
"5898",2024-08-01,"40 - 1320",207,207,207,0,0,1
"5899",2024-08-01,"40 - 1114",227,231,226,1,4,0.995594713656388
"5900",2024-08-01,"2 - 1066",45,40,45,0,-5,1
"5901",2024-08-01,"82 - 1163",169,148,169,0,-21,1
"5902",2024-08-02,"40 - 1320",207,207,207,0,0,1
"5903",2024-08-02,"40 - 1114",227,231,227,0,4,1
"5904",2024-08-02,"2 - 1066",45,40,45,0,-5,1
"5905",2024-08-02,"82 - 1163",169,148,169,0,-21,1
"5906",2024-08-03,"40 - 1320",207,207,207,0,0,1
"5907",2024-08-03,"40 - 1114",227,231,227,0,4,1
"5908",2024-08-03,"2 - 1066",45,40,45,0,-5,1
"5909",2024-08-03,"82 - 1163",168,148,168,0,-20,1
"5910",2024-08-04,"40 - 1320",206,207,206,0,1,1
"5911",2024-08-04,"40 - 1114",227,231,227,0,4,1
"5912",2024-08-04,"2 - 1066",45,40,45,0,-5,1
"5913",2024-08-04,"82 - 1163",168,148,168,0,-20,1
"5914",2024-08-05,"40 - 1320",207,207,207,0,0,1
"5915",2024-08-05,"40 - 1114",229,231,228,1,2,0.995633187772926
"5916",2024-08-05,"2 - 1066",45,40,45,0,-5,1
"5917",2024-08-05,"82 - 1163",167,148,167,0,-19,1
"5918",2024-08-06,"40 - 1320",206,207,206,0,1,1
"5919",2024-08-06,"40 - 1114",228,231,228,0,3,1
"5920",2024-08-06,"2 - 1066",45,40,45,0,-5,1
"5921",2024-08-06,"82 - 1163",167,148,167,0,-19,1
"5922",2024-08-07,"40 - 1320",207,207,207,0,0,1
"5923",2024-08-07,"40 - 1114",227,231,227,0,4,1
"5924",2024-08-07,"2 - 1066",45,40,45,0,-5,1
"5925",2024-08-07,"82 - 1163",167,148,167,0,-19,1
"5926",2024-08-08,"40 - 1320",207,207,207,0,0,1
"5927",2024-08-08,"40 - 1114",226,231,226,0,5,1
"5928",2024-08-08,"2 - 1066",45,40,45,0,-5,1
"5929",2024-08-08,"82 - 1163",166,148,166,0,-18,1
"5930",2024-08-09,"40 - 1320",207,207,207,0,0,1
"5931",2024-08-09,"40 - 1114",226,231,225,1,5,0.995575221238938
"5932",2024-08-09,"2 - 1066",45,40,45,0,-5,1
"5933",2024-08-09,"82 - 1163",166,148,166,0,-18,1
"5934",2024-08-10,"40 - 1320",207,207,207,0,0,1
"5935",2024-08-10,"40 - 1114",226,231,226,0,5,1
"5936",2024-08-10,"2 - 1066",44,40,44,0,-4,1
"5937",2024-08-10,"82 - 1163",165,148,165,0,-17,1
"5938",2024-08-11,"40 - 1320",207,207,207,0,0,1
"5939",2024-08-11,"40 - 1114",226,231,226,0,5,1
"5940",2024-08-11,"2 - 1066",44,40,44,0,-4,1
"5941",2024-08-11,"82 - 1163",164,148,164,0,-16,1
"5942",2024-08-12,"40 - 1320",206,207,206,0,1,1
"5943",2024-08-12,"40 - 1114",226,231,226,0,5,1
"5944",2024-08-12,"2 - 1066",44,40,44,0,-4,1
"5945",2024-08-12,"82 - 1163",164,148,164,0,-16,1
"5946",2024-08-13,"40 - 1320",206,207,205,1,1,0.995145631067961
"5947",2024-08-13,"40 - 1114",228,231,227,1,3,0.995614035087719
"5948",2024-08-13,"2 - 1066",44,40,44,0,-4,1
"5949",2024-08-13,"82 - 1163",164,148,164,0,-16,1
"5950",2024-08-14,"40 - 1320",206,207,206,0,1,1
"5951",2024-08-14,"40 - 1114",227,231,227,0,4,1
"5952",2024-08-14,"2 - 1066",42,40,42,0,-2,1
"5953",2024-08-14,"82 - 1163",165,148,165,0,-17,1
"5954",2024-08-15,"40 - 1320",207,207,206,1,0,0.995169082125604
"5955",2024-08-15,"40 - 1114",225,231,225,0,6,1
"5956",2024-08-15,"2 - 1066",42,40,42,0,-2,1
"5957",2024-08-15,"82 - 1163",166,148,166,0,-18,1
"5958",2024-08-16,"40 - 1320",207,207,207,0,0,1
"5959",2024-08-16,"40 - 1114",225,231,225,0,6,1
"5960",2024-08-16,"2 - 1066",42,40,42,0,-2,1
"5961",2024-08-16,"82 - 1163",168,148,168,0,-20,1
"5962",2024-08-17,"40 - 1320",207,207,207,0,0,1
"5963",2024-08-17,"40 - 1114",226,231,226,0,5,1
"5964",2024-08-17,"2 - 1066",42,40,42,0,-2,1
"5965",2024-08-17,"82 - 1163",166,148,166,0,-18,1
"5966",2024-08-18,"40 - 1320",207,207,207,0,0,1
"5967",2024-08-18,"40 - 1114",227,231,227,0,4,1
"5968",2024-08-18,"2 - 1066",42,40,42,0,-2,1
"5969",2024-08-18,"82 - 1163",167,148,167,0,-19,1
"5970",2024-08-19,"40 - 1320",207,207,207,0,0,1
"5971",2024-08-19,"40 - 1114",225,231,225,0,6,1
"5972",2024-08-19,"2 - 1066",42,40,42,0,-2,1
"5973",2024-08-19,"82 - 1163",167,148,167,0,-19,1
"5974",2024-08-20,"40 - 1320",207,207,207,0,0,1
"5975",2024-08-20,"40 - 1114",224,231,222,2,7,0.991071428571429
"5976",2024-08-20,"2 - 1066",42,40,42,0,-2,1
"5977",2024-08-20,"82 - 1163",167,148,167,0,-19,1
"5978",2024-08-21,"40 - 1320",207,207,207,0,0,1
"5979",2024-08-21,"40 - 1114",223,231,221,2,8,0.991031390134529
"5980",2024-08-21,"2 - 1066",44,40,44,0,-4,1
"5981",2024-08-21,"82 - 1163",168,148,168,0,-20,1
"5982",2024-08-22,"40 - 1320",207,207,207,0,0,1
"5983",2024-08-22,"40 - 1114",223,232,223,0,9,1
"5984",2024-08-22,"2 - 1066",44,40,44,0,-4,1
"5985",2024-08-22,"82 - 1163",167,148,167,0,-19,1
"5986",2024-08-23,"40 - 1320",207,207,207,0,0,1
"5987",2024-08-23,"40 - 1114",224,232,224,0,8,1
"5988",2024-08-23,"2 - 1066",44,40,44,0,-4,1
"5989",2024-08-23,"82 - 1163",166,148,166,0,-18,1
"5990",2024-08-24,"40 - 1320",207,207,207,0,0,1
"5991",2024-08-24,"40 - 1114",223,232,223,0,9,1
"5992",2024-08-24,"2 - 1066",43,40,43,0,-3,1
"5993",2024-08-24,"82 - 1163",161,148,161,0,-13,1
"5994",2024-08-25,"40 - 1320",207,207,207,0,0,1
"5995",2024-08-25,"40 - 1114",223,232,223,0,9,1
"5996",2024-08-25,"2 - 1066",43,40,43,0,-3,1
"5997",2024-08-25,"82 - 1163",162,148,162,0,-14,1
"5998",2024-08-26,"40 - 1320",207,207,206,1,0,0.995169082125604
"5999",2024-08-26,"40 - 1114",223,232,223,0,9,1
"6000",2024-08-26,"2 - 1066",43,40,43,0,-3,1
"6001",2024-08-26,"82 - 1163",161,148,161,0,-13,1
"6002",2024-08-27,"40 - 1320",207,207,206,1,0,0.995169082125604
"6003",2024-08-27,"40 - 1114",224,232,224,0,8,1
"6004",2024-08-27,"2 - 1066",44,40,44,0,-4,1
"6005",2024-08-27,"82 - 1163",161,148,161,0,-13,1
"6006",2024-08-28,"40 - 1320",207,207,206,1,0,0.995169082125604
"6007",2024-08-28,"40 - 1114",223,232,223,0,9,1
"6008",2024-08-28,"2 - 1066",44,40,44,0,-4,1
"6009",2024-08-28,"82 - 1163",161,148,161,0,-13,1
"6010",2024-08-29,"40 - 1320",207,207,207,0,0,1
"6011",2024-08-29,"40 - 1114",224,232,224,0,8,1
"6012",2024-08-29,"2 - 1066",44,40,44,0,-4,1
"6013",2024-08-29,"82 - 1163",162,148,162,0,-14,1
"6014",2024-08-30,"40 - 1320",206,207,206,0,1,1
"6015",2024-08-30,"40 - 1114",226,232,226,0,6,1
"6016",2024-08-30,"2 - 1066",44,40,44,0,-4,1
"6017",2024-08-30,"82 - 1163",160,148,160,0,-12,1
"6018",2024-08-31,"40 - 1320",203,207,203,0,4,1
"6019",2024-08-31,"40 - 1114",225,232,225,0,7,1
"6020",2024-08-31,"2 - 1066",44,40,44,0,-4,1
"6021",2024-08-31,"82 - 1163",159,134,159,0,-25,1
"6022",2024-09-01,"40 - 1320",203,207,203,0,4,1
"6023",2024-09-01,"40 - 1114",222,232,222,0,10,1
"6024",2024-09-01,"2 - 1066",44,40,44,0,-4,1
"6025",2024-09-01,"82 - 1163",160,134,160,0,-26,1
"6026",2024-09-02,"40 - 1320",205,207,204,1,2,0.995121951219512
"6027",2024-09-02,"40 - 1114",221,232,221,0,11,1
"6028",2024-09-02,"2 - 1066",44,40,44,0,-4,1
"6029",2024-09-02,"82 - 1163",160,134,160,0,-26,1
"6030",2024-09-03,"40 - 1320",204,207,203,1,3,0.995098039215686
"6031",2024-09-03,"40 - 1114",220,232,220,0,12,1
"6032",2024-09-03,"2 - 1066",44,40,44,0,-4,1
"6033",2024-09-03,"82 - 1163",161,148,161,0,-13,1
"6034",2024-09-04,"40 - 1320",203,207,203,0,4,1
"6035",2024-09-04,"40 - 1114",221,232,221,0,11,1
"6036",2024-09-04,"2 - 1066",44,40,44,0,-4,1
"6037",2024-09-04,"82 - 1163",160,148,160,0,-12,1
"6038",2024-09-05,"40 - 1320",204,207,203,1,3,0.995098039215686
"6039",2024-09-05,"40 - 1114",222,232,220,2,10,0.990990990990991
"6040",2024-09-05,"2 - 1066",44,40,44,0,-4,1
"6041",2024-09-05,"82 - 1163",160,148,160,0,-12,1
"6042",2024-09-06,"40 - 1320",204,207,204,0,3,1
"6043",2024-09-06,"40 - 1114",218,232,218,0,14,1
"6044",2024-09-06,"2 - 1066",44,40,44,0,-4,1
"6045",2024-09-06,"82 - 1163",162,148,162,0,-14,1
"6046",2024-09-07,"40 - 1320",204,207,204,0,3,1
"6047",2024-09-07,"40 - 1114",220,232,220,0,12,1
"6048",2024-09-07,"2 - 1066",44,40,44,0,-4,1
"6049",2024-09-07,"82 - 1163",162,148,162,0,-14,1
"6050",2024-09-08,"40 - 1320",204,207,204,0,3,1
"6051",2024-09-08,"40 - 1114",222,232,222,0,10,1
"6052",2024-09-08,"2 - 1066",44,40,44,0,-4,1
"6053",2024-09-08,"82 - 1163",162,148,162,0,-14,1
"6054",2024-09-09,"40 - 1320",205,207,204,1,2,0.995121951219512
"6055",2024-09-09,"40 - 1114",222,232,222,0,10,1
"6056",2024-09-09,"2 - 1066",45,40,45,0,-5,1
"6057",2024-09-09,"82 - 1163",163,148,163,0,-15,1
"6058",2024-09-10,"40 - 1320",205,207,205,0,2,1
"6059",2024-09-10,"40 - 1114",221,232,221,0,11,1
"6060",2024-09-10,"2 - 1066",45,40,45,0,-5,1
"6061",2024-09-10,"82 - 1163",163,148,163,0,-15,1
"6062",2024-09-11,"40 - 1320",205,207,205,0,2,1
"6063",2024-09-11,"40 - 1114",223,232,223,0,9,1
"6064",2024-09-11,"2 - 1066",45,40,45,0,-5,1
"6065",2024-09-11,"82 - 1163",163,148,163,0,-15,1
"6066",2024-09-12,"40 - 1320",205,207,205,0,2,1
"6067",2024-09-12,"40 - 1114",226,232,223,3,6,0.986725663716814
"6068",2024-09-12,"2 - 1066",45,40,45,0,-5,1
"6069",2024-09-12,"82 - 1163",167,148,167,0,-19,1
"6070",2024-09-13,"40 - 1320",205,207,205,0,2,1
"6071",2024-09-13,"40 - 1114",225,232,225,0,7,1
"6072",2024-09-13,"2 - 1066",45,40,45,0,-5,1
"6073",2024-09-13,"82 - 1163",165,148,165,0,-17,1
"6074",2024-09-14,"40 - 1320",205,207,204,1,2,0.995121951219512
"6075",2024-09-14,"40 - 1114",226,232,226,0,6,1
"6076",2024-09-14,"2 - 1066",45,40,45,0,-5,1
"6077",2024-09-14,"82 - 1163",165,148,165,0,-17,1
"6078",2024-09-15,"40 - 1320",204,207,204,0,3,1
"6079",2024-09-15,"40 - 1114",226,232,226,0,6,1
"6080",2024-09-15,"2 - 1066",45,40,45,0,-5,1
"6081",2024-09-15,"82 - 1163",166,148,166,0,-18,1
"6082",2024-09-16,"40 - 1320",206,207,205,1,1,0.995145631067961
"6083",2024-09-16,"40 - 1114",227,232,227,0,5,1
"6084",2024-09-16,"2 - 1066",45,40,45,0,-5,1
"6085",2024-09-16,"82 - 1163",166,148,166,0,-18,1
"6086",2024-09-17,"40 - 1320",206,207,205,1,1,0.995145631067961
"6087",2024-09-17,"40 - 1114",228,232,228,0,4,1
"6088",2024-09-17,"2 - 1066",45,40,45,0,-5,1
"6089",2024-09-17,"82 - 1163",165,148,165,0,-17,1
"6090",2024-09-18,"40 - 1320",206,207,206,0,1,1
"6091",2024-09-18,"40 - 1114",227,232,227,0,5,1
"6092",2024-09-18,"2 - 1066",45,40,45,0,-5,1
"6093",2024-09-18,"82 - 1163",166,148,166,0,-18,1
"6094",2024-09-19,"40 - 1320",206,207,206,0,1,1
"6095",2024-09-19,"40 - 1114",229,232,229,0,3,1
"6096",2024-09-19,"2 - 1066",45,40,45,0,-5,1
"6097",2024-09-19,"82 - 1163",164,148,164,0,-16,1
"6098",2024-09-20,"40 - 1320",206,207,206,0,1,1
"6099",2024-09-20,"40 - 1114",229,232,229,0,3,1
"6100",2024-09-20,"2 - 1066",45,40,45,0,-5,1
"6101",2024-09-20,"82 - 1163",163,148,163,0,-15,1
"6102",2024-09-21,"40 - 1320",206,207,206,0,1,1
"6103",2024-09-21,"40 - 1114",228,232,228,0,4,1
"6104",2024-09-21,"2 - 1066",45,40,45,0,-5,1
"6105",2024-09-21,"82 - 1163",163,148,163,0,-15,1
"6106",2024-09-22,"40 - 1320",207,207,207,0,0,1
"6107",2024-09-22,"40 - 1114",228,232,228,0,4,1
"6108",2024-09-22,"2 - 1066",45,40,45,0,-5,1
"6109",2024-09-22,"82 - 1163",163,148,163,0,-15,1
"6110",2024-09-23,"40 - 1320",207,207,207,0,0,1
"6111",2024-09-23,"40 - 1114",228,232,228,0,4,1
"6112",2024-09-23,"2 - 1066",45,40,45,0,-5,1
"6113",2024-09-23,"82 - 1163",163,148,163,0,-15,1
"6114",2024-09-24,"40 - 1320",207,207,207,0,0,1
"6115",2024-09-24,"40 - 1114",228,232,228,0,4,1
"6116",2024-09-24,"2 - 1066",45,40,45,0,-5,1
"6117",2024-09-24,"82 - 1163",164,148,164,0,-16,1
"6118",2024-09-25,"40 - 1320",207,207,207,0,0,1
"6119",2024-09-25,"40 - 1114",229,232,228,1,3,0.995633187772926
"6120",2024-09-25,"2 - 1066",45,40,45,0,-5,1
"6121",2024-09-25,"82 - 1163",164,148,164,0,-16,1
"6122",2024-09-26,"40 - 1320",207,207,207,0,0,1
"6123",2024-09-26,"40 - 1114",229,232,228,1,3,0.995633187772926
"6124",2024-09-26,"2 - 1066",45,40,45,0,-5,1
"6125",2024-09-26,"82 - 1163",162,148,162,0,-14,1
"6126",2024-09-27,"40 - 1320",207,207,207,0,0,1
"6127",2024-09-27,"40 - 1114",229,232,229,0,3,1
"6128",2024-09-27,"2 - 1066",45,40,45,0,-5,1
"6129",2024-09-27,"82 - 1163",162,148,162,0,-14,1
"6130",2024-09-28,"40 - 1320",207,207,207,0,0,1
"6131",2024-09-28,"40 - 1114",229,232,229,0,3,1
"6132",2024-09-28,"2 - 1066",45,40,45,0,-5,1
"6133",2024-09-28,"82 - 1163",162,148,162,0,-14,1
"6134",2024-09-29,"40 - 1320",206,207,206,0,1,1
"6135",2024-09-29,"40 - 1114",229,232,229,0,3,1
"6136",2024-09-29,"2 - 1066",45,40,45,0,-5,1
"6137",2024-09-29,"82 - 1163",161,148,161,0,-13,1
"6138",2024-09-30,"40 - 1320",207,207,206,1,0,0.995169082125604
"6139",2024-09-30,"40 - 1114",228,232,228,0,4,1
"6140",2024-09-30,"2 - 1066",45,40,45,0,-5,1
"6141",2024-09-30,"82 - 1163",161,148,161,0,-13,1
"6142",2024-10-01,"40 - 1320",207,207,203,4,0,0.980676328502415
"6143",2024-10-01,"40 - 1114",227,232,227,0,5,1
"6144",2024-10-01,"2 - 1066",45,40,45,0,-5,1
"6145",2024-10-01,"82 - 1163",163,148,163,0,-15,1
"6146",2024-10-02,"40 - 1320",203,207,203,0,4,1
"6147",2024-10-02,"40 - 1114",226,232,226,0,6,1
"6148",2024-10-02,"2 - 1066",45,40,45,0,-5,1
"6149",2024-10-02,"82 - 1163",162,148,162,0,-14,1
"6150",2024-10-03,"40 - 1320",203,207,202,1,4,0.995073891625616
"6151",2024-10-03,"40 - 1114",226,232,226,0,6,1
"6152",2024-10-03,"2 - 1066",45,40,45,0,-5,1
"6153",2024-10-03,"82 - 1163",162,134,162,0,-28,1
"6154",2024-10-04,"40 - 1320",205,207,202,3,2,0.985365853658537
"6155",2024-10-04,"40 - 1114",227,232,226,1,5,0.995594713656388
"6156",2024-10-04,"2 - 1066",45,40,45,0,-5,1
"6157",2024-10-04,"82 - 1163",162,134,162,0,-28,1
"6158",2024-10-05,"40 - 1320",204,207,204,0,3,1
"6159",2024-10-05,"40 - 1114",225,232,225,0,7,1
"6160",2024-10-05,"2 - 1066",45,40,45,0,-5,1
"6161",2024-10-05,"82 - 1163",163,134,160,3,-29,0.98159509202454
"6162",2024-10-06,"40 - 1320",206,207,206,0,1,1
"6163",2024-10-06,"40 - 1114",226,232,226,0,6,1
"6164",2024-10-06,"2 - 1066",45,40,45,0,-5,1
"6165",2024-10-06,"82 - 1163",160,134,160,0,-26,1
"6166",2024-10-07,"40 - 1320",206,207,206,0,1,1
"6167",2024-10-07,"40 - 1114",226,232,226,0,6,1
"6168",2024-10-07,"2 - 1066",45,40,45,0,-5,1
"6169",2024-10-07,"82 - 1163",160,134,160,0,-26,1
"6170",2024-10-08,"40 - 1320",206,207,206,0,1,1
"6171",2024-10-08,"40 - 1114",228,232,228,0,4,1
"6172",2024-10-08,"2 - 1066",47,40,45,2,-7,0.957446808510638
"6173",2024-10-08,"82 - 1163",162,148,162,0,-14,1
"6174",2024-10-09,"40 - 1320",207,207,206,1,0,0.995169082125604
"6175",2024-10-09,"40 - 1114",228,232,228,0,4,1
"6176",2024-10-09,"2 - 1066",45,40,45,0,-5,1
"6177",2024-10-09,"82 - 1163",162,148,162,0,-14,1
"6178",2024-10-10,"40 - 1320",206,207,206,0,1,1
"6179",2024-10-10,"40 - 1114",229,232,229,0,3,1
"6180",2024-10-10,"2 - 1066",45,40,45,0,-5,1
"6181",2024-10-10,"82 - 1163",164,148,164,0,-16,1
"6182",2024-10-11,"40 - 1320",206,207,206,0,1,1
"6183",2024-10-11,"40 - 1114",230,232,230,0,2,1
"6184",2024-10-11,"2 - 1066",45,40,45,0,-5,1
"6185",2024-10-11,"82 - 1163",166,148,166,0,-18,1
"6186",2024-10-12,"40 - 1320",206,207,206,0,1,1
"6187",2024-10-12,"40 - 1114",230,232,230,0,2,1
"6188",2024-10-12,"2 - 1066",45,40,45,0,-5,1
"6189",2024-10-12,"82 - 1163",166,148,166,0,-18,1
"6190",2024-10-13,"40 - 1320",206,207,206,0,1,1
"6191",2024-10-13,"40 - 1114",230,232,230,0,2,1
"6192",2024-10-13,"2 - 1066",45,40,45,0,-5,1
"6193",2024-10-13,"82 - 1163",165,148,165,0,-17,1
"6194",2024-10-14,"40 - 1320",206,207,206,0,1,1
"6195",2024-10-14,"40 - 1114",230,232,230,0,2,1
"6196",2024-10-14,"2 - 1066",45,40,45,0,-5,1
"6197",2024-10-14,"82 - 1163",166,148,166,0,-18,1
"6198",2024-10-15,"40 - 1320",206,207,206,0,1,1
"6199",2024-10-15,"40 - 1114",230,232,230,0,2,1
"6200",2024-10-15,"2 - 1066",45,40,45,0,-5,1
"6201",2024-10-15,"82 - 1163",167,148,166,1,-19,0.994011976047904
"6202",2024-10-16,"40 - 1320",207,207,206,1,0,0.995169082125604
"6203",2024-10-16,"40 - 1114",230,232,230,0,2,1
"6204",2024-10-16,"2 - 1066",45,40,45,0,-5,1
"6205",2024-10-16,"82 - 1163",163,148,163,0,-15,1
"6206",2024-10-17,"40 - 1320",207,207,207,0,0,1
"6207",2024-10-17,"40 - 1114",230,232,230,0,2,1
"6208",2024-10-17,"2 - 1066",45,40,45,0,-5,1
"6209",2024-10-17,"82 - 1163",163,148,163,0,-15,1
"6210",2024-10-18,"40 - 1320",207,207,207,0,0,1
"6211",2024-10-18,"40 - 1114",230,232,230,0,2,1
"6212",2024-10-18,"2 - 1066",45,40,45,0,-5,1
"6213",2024-10-18,"82 - 1163",164,148,164,0,-16,1
"6214",2024-10-19,"40 - 1320",207,207,207,0,0,1
"6215",2024-10-19,"40 - 1114",230,232,230,0,2,1
"6216",2024-10-19,"2 - 1066",45,40,45,0,-5,1
"6217",2024-10-19,"82 - 1163",165,148,165,0,-17,1
"6218",2024-10-20,"40 - 1320",207,207,207,0,0,1
"6219",2024-10-20,"40 - 1114",230,232,230,0,2,1
"6220",2024-10-20,"2 - 1066",45,40,45,0,-5,1
"6221",2024-10-20,"82 - 1163",163,134,163,0,-29,1
"6222",2024-10-21,"40 - 1320",207,207,207,0,0,1
"6223",2024-10-21,"40 - 1114",231,232,231,0,1,1
"6224",2024-10-21,"2 - 1066",45,40,45,0,-5,1
"6225",2024-10-21,"82 - 1163",163,134,163,0,-29,1
"6226",2024-10-22,"40 - 1320",207,207,207,0,0,1
"6227",2024-10-22,"40 - 1114",231,232,231,0,1,1
"6228",2024-10-22,"2 - 1066",45,40,45,0,-5,1
"6229",2024-10-22,"82 - 1163",162,134,162,0,-28,1
"6230",2024-10-23,"40 - 1320",207,207,207,0,0,1
"6231",2024-10-23,"40 - 1114",231,232,231,0,1,1
"6232",2024-10-23,"2 - 1066",45,40,45,0,-5,1
"6233",2024-10-23,"82 - 1163",162,134,162,0,-28,1
"6234",2024-10-24,"40 - 1320",207,207,207,0,0,1
"6235",2024-10-24,"40 - 1114",231,232,231,0,1,1
"6236",2024-10-24,"2 - 1066",45,40,45,0,-5,1
"6237",2024-10-24,"82 - 1163",161,134,161,0,-27,1
"6238",2024-10-25,"40 - 1320",207,207,207,0,0,1
"6239",2024-10-25,"40 - 1114",231,232,230,1,1,0.995670995670996
"6240",2024-10-25,"2 - 1066",45,40,45,0,-5,1
"6241",2024-10-25,"82 - 1163",165,134,165,0,-31,1
"6242",2024-10-26,"40 - 1320",206,207,206,0,1,1
"6243",2024-10-26,"40 - 1114",230,232,230,0,2,1
"6244",2024-10-26,"2 - 1066",45,40,45,0,-5,1
"6245",2024-10-26,"82 - 1163",165,134,165,0,-31,1
"6246",2024-10-27,"40 - 1320",207,207,207,0,0,1
"6247",2024-10-27,"40 - 1114",230,232,230,0,2,1
"6248",2024-10-27,"2 - 1066",45,40,45,0,-5,1
"6249",2024-10-27,"82 - 1163",165,134,165,0,-31,1
"6250",2024-10-28,"40 - 1320",207,207,207,0,0,1
"6251",2024-10-28,"40 - 1114",230,232,230,0,2,1
"6252",2024-10-28,"2 - 1066",45,40,45,0,-5,1
"6253",2024-10-28,"82 - 1163",164,134,164,0,-30,1
"6254",2024-10-29,"40 - 1320",207,207,207,0,0,1
"6255",2024-10-29,"40 - 1114",229,232,229,0,3,1
"6256",2024-10-29,"2 - 1066",45,40,45,0,-5,1
"6257",2024-10-29,"82 - 1163",164,134,164,0,-30,1
"6258",2024-10-30,"40 - 1320",207,207,207,0,0,1
